instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
record_218,spring,2011yr,jan,hour_8,no_holiday,weekday_1,workday,Mist,0.12,0.1212,0.5,0.2836,4,184,188
record_219,spring,2011yr,jan,hour_9,no_holiday,weekday_1,workday,Mist,0.14,0.1212,0.5,0.2537,2,92,94
record_220,spring,2011yr,jan,hour_10,no_holiday,weekday_1,workday,Mist,0.14,0.1212,0.5,0.2985,0,31,31
record_221,spring,2011yr,jan,hour_11,no_holiday,weekday_1,workday,Mist,0.16,0.1364,0.47,0.2836,2,28,30
record_222,spring,2011yr,jan,hour_12,no_holiday,weekday_1,workday,Mist,0.2,0.1818,0.4,0.2836,5,47,52
record_223,spring,2011yr,jan,hour_13,no_holiday,weekday_1,workday,Mist,0.2,0.1818,0.4,0.2836,4,50,54
record_224,spring,2011yr,jan,hour_14,no_holiday,weekday_1,workday,Mist,0.2,0.197,0.4,0.2239,0,47,47
record_225,spring,2011yr,jan,hour_15,no_holiday,weekday_1,workday,Mist,0.2,0.197,0.4,0.2239,2,43,45
record_226,spring,2011yr,jan,hour_16,no_holiday,weekday_1,workday,Clear,0.2,0.2121,0.4,0.1343,4,70,74
record_227,spring,2011yr,jan,hour_17,no_holiday,weekday_1,workday,Clear,0.2,0.2273,0.4,0.1045,4,174,178
record_228,spring,2011yr,jan,hour_18,no_holiday,weekday_1,workday,Clear,0.2,0.197,0.4,0.2239,1,154,155
record_229,spring,2011yr,jan,hour_19,no_holiday,weekday_1,workday,Clear,0.16,0.1667,0.47,0.1642,3,92,95
record_230,spring,2011yr,jan,hour_20,no_holiday,weekday_1,workday,Clear,0.16,0.1667,0.5,0.1642,1,73,74
record_231,spring,2011yr,jan,hour_21,no_holiday,weekday_1,workday,Clear,0.14,0.1364,0.59,0.194,1,37,38
record_232,spring,2011yr,jan,hour_22,no_holiday,weekday_1,workday,Clear,0.14,0.1515,0.59,0.1642,2,22,24
record_233,spring,2011yr,jan,hour_23,no_holiday,weekday_1,workday,Clear,0.14,0.1515,0.59,0.1642,0,18,18
record_234,spring,2011yr,jan,hour_0,no_holiday,weekday_2,workday,Clear,0.14,0.1667,0.59,0.1045,2,10,12
record_235,spring,2011yr,jan,hour_1,no_holiday,weekday_2,workday,Clear,0.14,0.1515,0.59,0.1642,0,3,3
record_236,spring,2011yr,jan,hour_2,no_holiday,weekday_2,workday,Mist,0.16,0.1515,0.55,0.194,0,3,3
record_237,spring,2011yr,jan,hour_5,no_holiday,weekday_2,workday,Mist,0.16,0.1818,0.55,0.1343,0,6,6
record_238,spring,2011yr,jan,hour_6,no_holiday,weekday_2,workday,Mist,0.16,0.1818,0.55,0.1343,0,27,27
record_239,spring,2011yr,jan,hour_7,no_holiday,weekday_2,workday,Mist,0.16,0.2273,0.55,0,2,97,99
record_240,spring,2011yr,jan,hour_8,no_holiday,weekday_2,workday,Mist,0.18,0.2121,0.51,0.0896,3,214,217
record_241,spring,2011yr,jan,hour_9,no_holiday,weekday_2,workday,Mist,0.18,0.197,0.51,0.1642,3,127,130
record_242,spring,2011yr,jan,hour_10,no_holiday,weekday_2,workday,Mist,0.2,0.2121,0.51,0.1642,3,51,54
record_243,spring,2011yr,jan,hour_11,no_holiday,weekday_2,workday,Mist,0.2,0.2121,0.47,0.1343,4,31,35
record_244,spring,2011yr,jan,hour_12,no_holiday,weekday_2,workday,Mist,0.2,0.2273,0.51,0.1045,2,55,57
record_245,spring,2011yr,jan,hour_13,no_holiday,weekday_2,workday,Mist,0.2,0.2273,0.59,0.0896,6,46,52
record_246,spring,2011yr,jan,hour_14,no_holiday,weekday_2,workday,Mist,0.2,0.2273,0.59,0.0896,3,60,63
record_247,spring,2011yr,jan,hour_15,no_holiday,weekday_2,workday,Mist,0.16,0.197,0.8,0.0896,2,45,47
record_248,spring,2011yr,jan,hour_16,no_holiday,weekday_2,workday,Mist,0.16,0.1515,0.86,0.2239,4,72,76
record_249,spring,2011yr,jan,hour_17,no_holiday,weekday_2,workday,Mist,0.16,0.1515,0.86,0.2239,6,130,136
record_250,spring,2011yr,jan,hour_18,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.16,0.1818,0.93,0.1045,1,94,95
record_251,spring,2011yr,jan,hour_19,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.16,0.2273,0.93,0,0,51,51
record_252,spring,2011yr,jan,hour_20,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.16,0.1515,0.93,0.194,0,32,32
record_253,spring,2011yr,jan,hour_21,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.16,0.197,0.86,0.0896,0,20,20
record_254,spring,2011yr,jan,hour_22,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.16,0.1818,0.93,0.1045,1,28,29
record_255,spring,2011yr,jan,hour_23,no_holiday,weekday_2,workday,Light Snow-Light Rain,0.16,0.197,0.93,0.0896,1,18,19
record_256,spring,2011yr,jan,hour_0,no_holiday,weekday_3,workday,Mist,0.16,0.197,0.86,0.0896,0,7,7
record_257,spring,2011yr,jan,hour_1,no_holiday,weekday_3,workday,Mist,0.16,0.1818,0.86,0.1045,0,6,6
record_258,spring,2011yr,jan,hour_2,no_holiday,weekday_3,workday,Clear,0.14,0.1515,0.86,0.1343,0,1,1
record_259,spring,2011yr,jan,hour_5,no_holiday,weekday_3,workday,Clear,0.14,0.1515,0.86,0.1642,0,5,5
record_260,spring,2011yr,jan,hour_6,no_holiday,weekday_3,workday,Clear,0.12,0.1515,0.93,0.1343,0,16,16
record_261,spring,2011yr,jan,hour_7,no_holiday,weekday_3,workday,Clear,0.14,0.1515,0.69,0.1343,0,54,54
record_262,spring,2011yr,jan,hour_8,no_holiday,weekday_3,workday,Clear,0.16,0.1667,0.59,0.1642,3,125,128
record_263,spring,2011yr,jan,hour_9,no_holiday,weekday_3,workday,Clear,0.16,0.1364,0.59,0.3284,3,78,81
record_264,spring,2011yr,jan,hour_10,no_holiday,weekday_3,workday,Clear,0.18,0.1818,0.55,0.2239,0,39,39
record_265,spring,2011yr,jan,hour_11,no_holiday,weekday_3,workday,Clear,0.2,0.1818,0.51,0.3881,3,32,35
record_266,spring,2011yr,jan,hour_12,no_holiday,weekday_3,workday,Clear,0.2,0.1515,0.47,0.5821,3,52,55
record_267,spring,2011yr,jan,hour_13,no_holiday,weekday_3,workday,Clear,0.22,0.197,0.44,0.3582,0,49,49
record_268,spring,2011yr,jan,hour_14,no_holiday,weekday_3,workday,Clear,0.2,0.1818,0.47,0.3284,0,44,44
record_269,spring,2011yr,jan,hour_15,no_holiday,weekday_3,workday,Clear,0.2,0.1667,0.47,0.4179,1,48,49
record_270,spring,2011yr,jan,hour_16,no_holiday,weekday_3,workday,Clear,0.22,0.197,0.44,0.3284,5,63,68
record_271,spring,2011yr,jan,hour_17,no_holiday,weekday_3,workday,Clear,0.2,0.1818,0.47,0.3582,0,139,139
record_272,spring,2011yr,jan,hour_18,no_holiday,weekday_3,workday,Clear,0.2,0.1515,0.47,0.5224,2,135,137
record_273,spring,2011yr,jan,hour_19,no_holiday,weekday_3,workday,Clear,0.18,0.1515,0.47,0.4179,1,82,83
record_274,spring,2011yr,jan,hour_20,no_holiday,weekday_3,workday,Clear,0.16,0.1364,0.5,0.3284,2,54,56
record_275,spring,2011yr,jan,hour_21,no_holiday,weekday_3,workday,Clear,0.16,0.1364,0.55,0.3284,0,57,57
record_276,spring,2011yr,jan,hour_22,no_holiday,weekday_3,workday,Clear,0.16,0.1212,0.55,0.4478,1,32,33
record_277,spring,2011yr,jan,hour_23,no_holiday,weekday_3,workday,Clear,0.14,0.1061,0.59,0.4179,1,19,20
record_278,spring,2011yr,jan,hour_0,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.59,0.2836,1,6,7
record_279,spring,2011yr,jan,hour_1,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.5,0.2836,0,2,2
record_280,spring,2011yr,jan,hour_2,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.5,0.3582,0,2,2
record_281,spring,2011yr,jan,hour_3,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.5,0.3284,0,3,3
record_282,spring,2011yr,jan,hour_4,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.5,0.2537,0,4,4
record_283,spring,2011yr,jan,hour_5,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.5,0.2985,0,3,3
record_284,spring,2011yr,jan,hour_6,no_holiday,weekday_4,workday,Clear,0.12,0.1515,0.54,0.1343,0,28,28
record_285,spring,2011yr,jan,hour_7,no_holiday,weekday_4,workday,Clear,0.12,0.1515,0.54,0.1343,0,72,72
record_286,spring,2011yr,jan,hour_8,no_holiday,weekday_4,workday,Clear,0.14,0.1364,0.5,0.194,5,197,202
record_287,spring,2011yr,jan,hour_9,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.5,0.3284,2,137,139
record_288,spring,2011yr,jan,hour_10,no_holiday,weekday_4,workday,Mist,0.16,0.1364,0.5,0.3582,2,36,38
record_289,spring,2011yr,jan,hour_11,no_holiday,weekday_4,workday,Mist,0.2,0.1667,0.44,0.4478,4,33,37
record_290,spring,2011yr,jan,hour_12,no_holiday,weekday_4,workday,Clear,0.2,0.1667,0.44,0.4179,3,49,52
record_291,spring,2011yr,jan,hour_13,no_holiday,weekday_4,workday,Clear,0.22,0.197,0.41,0.4478,2,81,83
record_292,spring,2011yr,jan,hour_14,no_holiday,weekday_4,workday,Clear,0.22,0.197,0.41,0.3881,3,39,42
record_293,spring,2011yr,jan,hour_15,no_holiday,weekday_4,workday,Clear,0.24,0.2121,0.38,0.2985,5,55,60
record_294,spring,2011yr,jan,hour_16,no_holiday,weekday_4,workday,Clear,0.24,0.2121,0.38,0.3582,2,76,78
record_295,spring,2011yr,jan,hour_17,no_holiday,weekday_4,workday,Clear,0.2,0.1818,0.4,0.2836,4,158,162
record_296,spring,2011yr,jan,hour_18,no_holiday,weekday_4,workday,Clear,0.2,0.1818,0.4,0.3284,3,141,144
record_297,spring,2011yr,jan,hour_19,no_holiday,weekday_4,workday,Clear,0.16,0.1515,0.47,0.2537,1,98,99
record_298,spring,2011yr,jan,hour_20,no_holiday,weekday_4,workday,Clear,0.16,0.1515,0.47,0.2239,0,64,64
record_299,spring,2011yr,jan,hour_21,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.46,0.2985,0,40,40
record_300,spring,2011yr,jan,hour_22,no_holiday,weekday_4,workday,Clear,0.14,0.1212,0.46,0.3284,0,30,30
record_301,spring,2011yr,jan,hour_23,no_holiday,weekday_4,workday,Clear,0.12,0.1364,0.5,0.194,1,14,15
record_302,spring,2011yr,jan,hour_0,no_holiday,weekday_5,workday,Clear,0.12,0.1364,0.5,0.194,0,14,14
record_303,spring,2011yr,jan,hour_1,no_holiday,weekday_5,workday,Clear,0.1,0.1212,0.54,0.1642,0,5,5
record_304,spring,2011yr,jan,hour_2,no_holiday,weekday_5,workday,Clear,0.1,0.1212,0.54,0.1343,0,1,1
record_305,spring,2011yr,jan,hour_3,no_holiday,weekday_5,workday,Clear,0.1,0.1364,0.54,0.1045,0,1,1
record_306,spring,2011yr,jan,hour_5,no_holiday,weekday_5,workday,Clear,0.1,0.1364,0.54,0.0896,0,8,8
record_307,spring,2011yr,jan,hour_6,no_holiday,weekday_5,workday,Clear,0.1,0.1818,0.54,0,0,17,17
record_308,spring,2011yr,jan,hour_7,no_holiday,weekday_5,workday,Clear,0.1,0.1212,0.74,0.1642,0,70,70
record_309,spring,2011yr,jan,hour_8,no_holiday,weekday_5,workday,Clear,0.12,0.1667,0.68,0,2,156,158
record_310,spring,2011yr,jan,hour_9,no_holiday,weekday_5,workday,Clear,0.14,0.1515,0.69,0.1343,0,117,117
record_311,spring,2011yr,jan,hour_10,no_holiday,weekday_5,workday,Clear,0.18,0.1818,0.55,0.194,4,40,44
record_312,spring,2011yr,jan,hour_11,no_holiday,weekday_5,workday,Clear,0.18,0.1667,0.51,0.2836,6,47,53
record_313,spring,2011yr,jan,hour_12,no_holiday,weekday_5,workday,Clear,0.2,0.197,0.44,0.2537,2,59,61
record_314,spring,2011yr,jan,hour_13,no_holiday,weekday_5,workday,Clear,0.22,0.197,0.37,0.3881,4,73,77
record_315,spring,2011yr,jan,hour_14,no_holiday,weekday_5,workday,Clear,0.22,0.2121,0.41,0.2836,5,59,64
record_316,spring,2011yr,jan,hour_15,no_holiday,weekday_5,workday,Clear,0.24,0.2424,0.38,0.1642,9,59,68
record_317,spring,2011yr,jan,hour_16,no_holiday,weekday_5,workday,Clear,0.22,0.2424,0.41,0.1045,3,87,90
record_318,spring,2011yr,jan,hour_17,no_holiday,weekday_5,workday,Clear,0.22,0.2273,0.41,0.1642,4,155,159
record_319,spring,2011yr,jan,hour_18,no_holiday,weekday_5,workday,Clear,0.2,0.2576,0.47,0,5,134,139
record_320,spring,2011yr,jan,hour_19,no_holiday,weekday_5,workday,Clear,0.16,0.197,0.59,0.0896,3,89,92
record_321,spring,2011yr,jan,hour_20,no_holiday,weekday_5,workday,Clear,0.18,0.2424,0.59,0,0,68,68
record_322,spring,2011yr,jan,hour_21,no_holiday,weekday_5,workday,Clear,0.16,0.2273,0.69,0,4,48,52
record_323,spring,2011yr,jan,hour_22,no_holiday,weekday_5,workday,Mist,0.16,0.2273,0.69,0,2,34,36
record_324,spring,2011yr,jan,hour_23,no_holiday,weekday_5,workday,Mist,0.18,0.2424,0.55,0,1,26,27
record_325,spring,2011yr,jan,hour_0,no_holiday,weekday_6,not_workday,Clear,0.18,0.2424,0.55,0,3,25,28
record_326,spring,2011yr,jan,hour_1,no_holiday,weekday_6,not_workday,Mist,0.16,0.197,0.59,0.0896,2,18,20
record_327,spring,2011yr,jan,hour_2,no_holiday,weekday_6,not_workday,Mist,0.16,0.197,0.59,0.0896,0,12,12
record_328,spring,2011yr,jan,hour_3,no_holiday,weekday_6,not_workday,Mist,0.16,0.2273,0.59,0,1,7,8
record_329,spring,2011yr,jan,hour_4,no_holiday,weekday_6,not_workday,Mist,0.16,0.2273,0.59,0,0,5,5
record_330,spring,2011yr,jan,hour_5,no_holiday,weekday_6,not_workday,Clear,0.16,0.2273,0.59,0,0,1,1
record_331,spring,2011yr,jan,hour_6,no_holiday,weekday_6,not_workday,Clear,0.14,0.1667,0.63,0.1045,1,2,3
record_332,spring,2011yr,jan,hour_7,no_holiday,weekday_6,not_workday,Clear,0.14,0.2121,0.63,0,1,9,10
record_333,spring,2011yr,jan,hour_8,no_holiday,weekday_6,not_workday,Clear,0.14,0.1515,0.63,0.1343,1,22,23
record_334,spring,2011yr,jan,hour_9,no_holiday,weekday_6,not_workday,Clear,0.16,0.1818,0.64,0.1343,2,31,33
record_335,spring,2011yr,jan,hour_10,no_holiday,weekday_6,not_workday,Clear,0.18,0.197,0.59,0.1642,2,57,59
record_336,spring,2011yr,jan,hour_11,no_holiday,weekday_6,not_workday,Clear,0.2,0.197,0.55,0.2239,18,54,72
record_337,spring,2011yr,jan,hour_12,no_holiday,weekday_6,not_workday,Clear,0.24,0.2273,0.48,0.2239,15,74,89
record_338,spring,2011yr,jan,hour_13,no_holiday,weekday_6,not_workday,Clear,0.28,0.2576,0.38,0.2985,21,80,101
record_339,spring,2011yr,jan,hour_14,no_holiday,weekday_6,not_workday,Clear,0.3,0.2879,0.39,0.2836,26,92,118
record_340,spring,2011yr,jan,hour_15,no_holiday,weekday_6,not_workday,Mist,0.32,0.3182,0.36,0.194,21,108,129
record_341,spring,2011yr,jan,hour_16,no_holiday,weekday_6,not_workday,Mist,0.34,0.3333,0.34,0.194,33,95,128
record_342,spring,2011yr,jan,hour_17,no_holiday,weekday_6,not_workday,Mist,0.32,0.303,0.36,0.2836,29,54,83
record_343,spring,2011yr,jan,hour_18,no_holiday,weekday_6,not_workday,Mist,0.3,0.2879,0.45,0.2537,15,69,84
record_344,spring,2011yr,jan,hour_19,no_holiday,weekday_6,not_workday,Mist,0.32,0.303,0.39,0.2537,14,60,74
record_345,spring,2011yr,jan,hour_20,no_holiday,weekday_6,not_workday,Mist,0.32,0.303,0.39,0.2537,6,35,41
record_346,spring,2011yr,jan,hour_21,no_holiday,weekday_6,not_workday,Mist,0.32,0.303,0.39,0.2239,6,51,57
record_347,spring,2011yr,jan,hour_22,no_holiday,weekday_6,not_workday,Mist,0.3,0.3182,0.42,0.1045,0,26,26
record_348,spring,2011yr,jan,hour_23,no_holiday,weekday_6,not_workday,Clear,0.3,0.2879,0.45,0.2836,5,39,44
record_349,spring,2011yr,jan,hour_0,no_holiday,weekday_0,not_workday,Clear,0.26,0.303,0.56,0,6,33,39
record_350,spring,2011yr,jan,hour_1,no_holiday,weekday_0,not_workday,Clear,0.26,0.2727,0.56,0.1343,4,19,23
record_351,spring,2011yr,jan,hour_2,no_holiday,weekday_0,not_workday,Clear,0.26,0.2879,0.56,0.0896,3,13,16
record_352,spring,2011yr,jan,hour_3,no_holiday,weekday_0,not_workday,Clear,0.22,0.2727,0.69,0,9,6,15
record_353,spring,2011yr,jan,hour_4,no_holiday,weekday_0,not_workday,Clear,0.26,0.2576,0.56,0.1642,0,1,1
record_354,spring,2011yr,jan,hour_5,no_holiday,weekday_0,not_workday,Mist,0.26,0.2576,0.56,0.1642,1,1,2
record_355,spring,2011yr,jan,hour_6,no_holiday,weekday_0,not_workday,Mist,0.26,0.2576,0.56,0.1642,0,1,1
record_356,spring,2011yr,jan,hour_7,no_holiday,weekday_0,not_workday,Mist,0.24,0.2121,0.56,0.2985,0,3,3
record_357,spring,2011yr,jan,hour_8,no_holiday,weekday_0,not_workday,Clear,0.22,0.2121,0.55,0.2836,0,18,18
record_358,spring,2011yr,jan,hour_9,no_holiday,weekday_0,not_workday,Clear,0.22,0.2121,0.51,0.2537,3,29,32
record_359,spring,2011yr,jan,hour_10,no_holiday,weekday_0,not_workday,Clear,0.22,0.2121,0.51,0.2836,8,71,79
record_360,spring,2011yr,jan,hour_11,no_holiday,weekday_0,not_workday,Clear,0.24,0.2273,0.44,0.2537,23,70,93
record_361,spring,2011yr,jan,hour_12,no_holiday,weekday_0,not_workday,Clear,0.24,0.2121,0.41,0.2836,29,75,104
record_362,spring,2011yr,jan,hour_13,no_holiday,weekday_0,not_workday,Clear,0.26,0.2273,0.35,0.2985,23,95,118
record_363,spring,2011yr,jan,hour_14,no_holiday,weekday_0,not_workday,Clear,0.28,0.2727,0.36,0.2537,22,69,91
record_364,spring,2011yr,jan,hour_15,no_holiday,weekday_0,not_workday,Clear,0.26,0.2424,0.38,0.2537,35,78,113
record_365,spring,2011yr,jan,hour_16,no_holiday,weekday_0,not_workday,Clear,0.24,0.2273,0.38,0.2239,22,77,99
record_366,spring,2011yr,jan,hour_17,no_holiday,weekday_0,not_workday,Clear,0.22,0.2121,0.37,0.2537,23,82,105
record_367,spring,2011yr,jan,hour_18,no_holiday,weekday_0,not_workday,Clear,0.2,0.2121,0.4,0.1642,11,56,67
record_368,spring,2011yr,jan,hour_19,no_holiday,weekday_0,not_workday,Clear,0.18,0.197,0.47,0.1343,14,47,61
record_369,spring,2011yr,jan,hour_20,no_holiday,weekday_0,not_workday,Clear,0.18,0.197,0.47,0.1642,7,50,57
record_370,spring,2011yr,jan,hour_21,no_holiday,weekday_0,not_workday,Clear,0.18,0.197,0.51,0.1642,6,22,28
record_371,spring,2011yr,jan,hour_22,no_holiday,weekday_0,not_workday,Mist,0.2,0.2121,0.49,0.1343,2,19,21
record_372,spring,2011yr,jan,hour_23,no_holiday,weekday_0,not_workday,Mist,0.2,0.2273,0.4,0.1045,0,18,18
record_373,spring,2011yr,jan,hour_0,holiday,weekday_1,not_workday,Mist,0.2,0.197,0.47,0.2239,1,16,17
record_374,spring,2011yr,jan,hour_1,holiday,weekday_1,not_workday,Mist,0.2,0.197,0.44,0.194,1,15,16
record_375,spring,2011yr,jan,hour_2,holiday,weekday_1,not_workday,Mist,0.18,0.1667,0.43,0.2537,0,8,8
record_376,spring,2011yr,jan,hour_3,holiday,weekday_1,not_workday,Mist,0.18,0.1818,0.43,0.194,0,2,2
record_377,spring,2011yr,jan,hour_4,holiday,weekday_1,not_workday,Mist,0.18,0.197,0.43,0.1343,1,2,3
record_378,spring,2011yr,jan,hour_5,holiday,weekday_1,not_workday,Mist,0.18,0.197,0.43,0.1642,0,1,1
record_379,spring,2011yr,jan,hour_6,holiday,weekday_1,not_workday,Mist,0.18,0.1818,0.43,0.194,0,5,5
record_380,spring,2011yr,jan,hour_7,holiday,weekday_1,not_workday,Mist,0.16,0.1818,0.5,0.1343,4,9,13
record_381,spring,2011yr,jan,hour_8,holiday,weekday_1,not_workday,Mist,0.16,0.1515,0.47,0.2239,3,30,33
record_382,spring,2011yr,jan,hour_9,holiday,weekday_1,not_workday,Mist,0.16,0.1515,0.47,0.2239,8,39,47
record_383,spring,2011yr,jan,hour_10,holiday,weekday_1,not_workday,Mist,0.16,0.1515,0.5,0.2537,7,50,57
record_384,spring,2011yr,jan,hour_11,holiday,weekday_1,not_workday,Mist,0.16,0.1515,0.55,0.194,9,55,64
record_385,spring,2011yr,jan,hour_12,holiday,weekday_1,not_workday,Mist,0.18,0.197,0.47,0.1343,10,70,80
record_386,spring,2011yr,jan,hour_13,holiday,weekday_1,not_workday,Mist,0.18,0.197,0.47,0.1343,13,80,93
record_387,spring,2011yr,jan,hour_14,holiday,weekday_1,not_workday,Mist,0.18,0.2121,0.43,0.1045,12,74,86
record_388,spring,2011yr,jan,hour_15,holiday,weekday_1,not_workday,Mist,0.2,0.2121,0.47,0.1642,21,72,93
record_389,spring,2011yr,jan,hour_16,holiday,weekday_1,not_workday,Mist,0.2,0.2121,0.47,0.1642,6,76,82
record_390,spring,2011yr,jan,hour_17,holiday,weekday_1,not_workday,Clear,0.2,0.197,0.51,0.194,4,67,71
record_391,spring,2011yr,jan,hour_18,holiday,weekday_1,not_workday,Mist,0.18,0.1667,0.55,0.2537,7,85,92
record_392,spring,2011yr,jan,hour_19,holiday,weekday_1,not_workday,Light Snow-Light Rain,0.18,0.1818,0.59,0.194,2,58,60
record_393,spring,2011yr,jan,hour_20,holiday,weekday_1,not_workday,Light Snow-Light Rain,0.16,0.1515,0.8,0.194,4,29,33
record_394,spring,2011yr,jan,hour_21,holiday,weekday_1,not_workday,Light Snow-Light Rain,0.16,0.1515,0.8,0.194,3,24,27
record_395,spring,2011yr,jan,hour_22,holiday,weekday_1,not_workday,Light Snow-Light Rain,0.14,0.1212,0.93,0.2537,0,13,13
record_396,spring,2011yr,jan,hour_23,holiday,weekday_1,not_workday,Light Snow-Light Rain,0.16,0.1364,0.86,0.2836,1,3,4
record_397,spring,2011yr,jan,hour_12,no_holiday,weekday_2,workday,Mist,0.2,0.1818,0.86,0.3284,0,3,3
record_398,spring,2011yr,jan,hour_13,no_holiday,weekday_2,workday,Mist,0.2,0.197,0.86,0.2239,0,22,22
record_399,spring,2011yr,jan,hour_14,no_holiday,weekday_2,workday,Mist,0.22,0.2273,0.8,0.1642,2,26,28
record_400,spring,2011yr,jan,hour_15,no_holiday,weekday_2,workday,Mist,0.22,0.2273,0.87,0.1642,3,32,35
record_401,spring,2011yr,jan,hour_16,no_holiday,weekday_2,workday,Mist,0.22,0.2273,0.87,0.194,0,61,61
record_402,spring,2011yr,jan,hour_17,no_holiday,weekday_2,workday,Mist,0.22,0.2273,0.82,0.194,1,124,125
record_403,spring,2011yr,jan,hour_18,no_holiday,weekday_2,workday,Mist,0.22,0.2273,0.8,0.1642,1,132,133
record_404,spring,2011yr,jan,hour_19,no_holiday,weekday_2,workday,Mist,0.22,0.2273,0.8,0.1343,1,98,99
record_405,spring,2011yr,jan,hour_20,no_holiday,weekday_2,workday,Mist,0.22,0.2727,0.87,0,0,83,83
record_406,spring,2011yr,jan,hour_21,no_holiday,weekday_2,workday,Mist,0.22,0.2424,0.93,0.1045,0,41,41
record_407,spring,2011yr,jan,hour_22,no_holiday,weekday_2,workday,Mist,0.22,0.2576,0.93,0.0896,0,33,33
record_408,spring,2011yr,jan,hour_23,no_holiday,weekday_2,workday,Mist,0.22,0.2727,0.93,0,1,19,20
record_409,spring,2011yr,jan,hour_0,no_holiday,weekday_3,workday,Mist,0.22,0.2727,0.93,0,0,3,3
record_410,spring,2011yr,jan,hour_1,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.22,0.2273,0.93,0.1343,1,6,7
record_411,spring,2011yr,jan,hour_2,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.22,0.2273,0.93,0.1343,0,3,3
record_412,spring,2011yr,jan,hour_4,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.22,0.2273,0.93,0.1343,1,1,2
record_413,spring,2011yr,jan,hour_5,no_holiday,weekday_3,workday,Mist,0.22,0.2576,0.93,0.0896,0,7,7
record_414,spring,2011yr,jan,hour_6,no_holiday,weekday_3,workday,Mist,0.22,0.2576,0.93,0.0896,0,32,32
record_415,spring,2011yr,jan,hour_7,no_holiday,weekday_3,workday,Mist,0.24,0.2576,0.92,0.1045,1,89,90
record_416,spring,2011yr,jan,hour_8,no_holiday,weekday_3,workday,Mist,0.24,0.2576,0.93,0.1045,1,196,197
record_417,spring,2011yr,jan,hour_9,no_holiday,weekday_3,workday,Mist,0.24,0.2576,0.93,0.1045,2,107,109
record_418,spring,2011yr,jan,hour_10,no_holiday,weekday_3,workday,Mist,0.26,0.2727,0.93,0.1343,1,46,47
record_419,spring,2011yr,jan,hour_11,no_holiday,weekday_3,workday,Mist,0.28,0.303,0.87,0.0896,5,47,52
record_420,spring,2011yr,jan,hour_12,no_holiday,weekday_3,workday,Mist,0.3,0.3182,0.81,0.0896,5,65,70
record_421,spring,2011yr,jan,hour_13,no_holiday,weekday_3,workday,Clear,0.4,0.4091,0.62,0.2836,11,67,78
record_422,spring,2011yr,jan,hour_14,no_holiday,weekday_3,workday,Clear,0.4,0.4091,0.58,0.2537,7,68,75
record_423,spring,2011yr,jan,hour_15,no_holiday,weekday_3,workday,Clear,0.4,0.4091,0.54,0.2836,4,78,82
record_424,spring,2011yr,jan,hour_16,no_holiday,weekday_3,workday,Clear,0.38,0.3939,0.58,0.3881,10,94,104
record_425,spring,2011yr,jan,hour_17,no_holiday,weekday_3,workday,Clear,0.36,0.3333,0.57,0.3284,7,190,197
record_426,spring,2011yr,jan,hour_18,no_holiday,weekday_3,workday,Clear,0.34,0.3182,0.61,0.2836,5,156,161
record_427,spring,2011yr,jan,hour_19,no_holiday,weekday_3,workday,Clear,0.32,0.2879,0.57,0.4179,4,108,112
record_428,spring,2011yr,jan,hour_20,no_holiday,weekday_3,workday,Clear,0.32,0.303,0.49,0.2985,2,74,76
record_429,spring,2011yr,jan,hour_21,no_holiday,weekday_3,workday,Clear,0.32,0.2879,0.49,0.4179,4,55,59
record_430,spring,2011yr,jan,hour_22,no_holiday,weekday_3,workday,Clear,0.3,0.303,0.52,0.1642,6,53,59
record_431,spring,2011yr,jan,hour_23,no_holiday,weekday_3,workday,Clear,0.3,0.2727,0.52,0.4627,1,27,28
